"";"Country.Region";"Lat";"Long";"date";"name";"confirmed";"death";"recovered"
"10084";"Lithuania";55,1694;23,8813;2020-04-18;"Lithuania";90;0;18
"10085";"Lithuania";55,1694;23,8813;2020-04-19;"Lithuania";59;2;14
"10086";"Lithuania";55,1694;23,8813;2020-04-20;"Lithuania";28;2;0
"10087";"Lithuania";55,1694;23,8813;2020-04-21;"Lithuania";24;1;56
"10088";"Lithuania";55,1694;23,8813;2020-04-22;"Lithuania";20;0;59
"10089";"Lithuania";55,1694;23,8813;2020-04-23;"Lithuania";28;2;42
"10090";"Lithuania";55,1694;23,8813;2020-04-24;"Lithuania";12;0;31
"10091";"Lithuania";55,1694;23,8813;2020-04-25;"Lithuania";16;1;30
"10092";"Lithuania";55,1694;23,8813;2020-04-26;"Lithuania";12;0;7
"10093";"Lithuania";55,1694;23,8813;2020-04-27;"Lithuania";11;0;7
"10094";"Lithuania";55,1694;23,8813;2020-04-28;"Lithuania";-105;3;62
"10095";"Lithuania";55,1694;23,8813;2020-04-29;"Lithuania";31;1;27
"10096";"Lithuania";55,1694;23,8813;2020-04-30;"Lithuania";10;0;26
"10097";"Lithuania";55,1694;23,8813;2020-05-01;"Lithuania";14;0;5
"10098";"Lithuania";55,1694;23,8813;2020-05-02;"Lithuania";7;1;38
"10099";"Luxembourg";49,8153;6,1296;2020-01-22;"Luxembourg";0;0;0
"10100";"Luxembourg";49,8153;6,1296;2020-01-23;"Luxembourg";0;0;0
"10101";"Luxembourg";49,8153;6,1296;2020-01-24;"Luxembourg";0;0;0
"10102";"Luxembourg";49,8153;6,1296;2020-01-25;"Luxembourg";0;0;0
"10103";"Luxembourg";49,8153;6,1296;2020-01-26;"Luxembourg";0;0;0
"10104";"Luxembourg";49,8153;6,1296;2020-01-27;"Luxembourg";0;0;0
"10105";"Luxembourg";49,8153;6,1296;2020-01-28;"Luxembourg";0;0;0
"10106";"Luxembourg";49,8153;6,1296;2020-01-29;"Luxembourg";0;0;0
"10107";"Luxembourg";49,8153;6,1296;2020-01-30;"Luxembourg";0;0;0
"10108";"Luxembourg";49,8153;6,1296;2020-01-31;"Luxembourg";0;0;0
"10109";"Luxembourg";49,8153;6,1296;2020-02-01;"Luxembourg";0;0;0
"10110";"Luxembourg";49,8153;6,1296;2020-02-02;"Luxembourg";0;0;0
"10111";"Luxembourg";49,8153;6,1296;2020-02-03;"Luxembourg";0;0;0
"10112";"Luxembourg";49,8153;6,1296;2020-02-04;"Luxembourg";0;0;0
"10113";"Luxembourg";49,8153;6,1296;2020-02-05;"Luxembourg";0;0;0
"10114";"Luxembourg";49,8153;6,1296;2020-02-06;"Luxembourg";0;0;0
"10115";"Luxembourg";49,8153;6,1296;2020-02-07;"Luxembourg";0;0;0
"10116";"Luxembourg";49,8153;6,1296;2020-02-08;"Luxembourg";0;0;0
"10117";"Luxembourg";49,8153;6,1296;2020-02-09;"Luxembourg";0;0;0
"10118";"Luxembourg";49,8153;6,1296;2020-02-10;"Luxembourg";0;0;0
"10119";"Luxembourg";49,8153;6,1296;2020-02-11;"Luxembourg";0;0;0
"10120";"Luxembourg";49,8153;6,1296;2020-02-12;"Luxembourg";0;0;0
"10121";"Luxembourg";49,8153;6,1296;2020-02-13;"Luxembourg";0;0;0
"10122";"Luxembourg";49,8153;6,1296;2020-02-14;"Luxembourg";0;0;0
"10123";"Luxembourg";49,8153;6,1296;2020-02-15;"Luxembourg";0;0;0
"10124";"Luxembourg";49,8153;6,1296;2020-02-16;"Luxembourg";0;0;0
"10125";"Luxembourg";49,8153;6,1296;2020-02-17;"Luxembourg";0;0;0
"10126";"Luxembourg";49,8153;6,1296;2020-02-18;"Luxembourg";0;0;0
"10127";"Luxembourg";49,8153;6,1296;2020-02-19;"Luxembourg";0;0;0
"10128";"Luxembourg";49,8153;6,1296;2020-02-20;"Luxembourg";0;0;0
"10129";"Luxembourg";49,8153;6,1296;2020-02-21;"Luxembourg";0;0;0
"10130";"Luxembourg";49,8153;6,1296;2020-02-22;"Luxembourg";0;0;0
"10131";"Luxembourg";49,8153;6,1296;2020-02-23;"Luxembourg";0;0;0
"10132";"Luxembourg";49,8153;6,1296;2020-02-24;"Luxembourg";0;0;0
"10133";"Luxembourg";49,8153;6,1296;2020-02-25;"Luxembourg";0;0;0
"10134";"Luxembourg";49,8153;6,1296;2020-02-26;"Luxembourg";0;0;0
"10135";"Luxembourg";49,8153;6,1296;2020-02-27;"Luxembourg";0;0;0
"10136";"Luxembourg";49,8153;6,1296;2020-02-28;"Luxembourg";0;0;0
"10137";"Luxembourg";49,8153;6,1296;2020-02-29;"Luxembourg";1;0;0
"10138";"Luxembourg";49,8153;6,1296;2020-03-01;"Luxembourg";0;0;0
"10139";"Luxembourg";49,8153;6,1296;2020-03-02;"Luxembourg";0;0;0
"10140";"Luxembourg";49,8153;6,1296;2020-03-03;"Luxembourg";0;0;0
"10141";"Luxembourg";49,8153;6,1296;2020-03-04;"Luxembourg";0;0;0
"10142";"Luxembourg";49,8153;6,1296;2020-03-05;"Luxembourg";0;0;0
"10143";"Luxembourg";49,8153;6,1296;2020-03-06;"Luxembourg";1;0;0
"10144";"Luxembourg";49,8153;6,1296;2020-03-07;"Luxembourg";0;0;0
"10145";"Luxembourg";49,8153;6,1296;2020-03-08;"Luxembourg";1;0;0
"10146";"Luxembourg";49,8153;6,1296;2020-03-09;"Luxembourg";0;0;0
"10147";"Luxembourg";49,8153;6,1296;2020-03-10;"Luxembourg";2;0;0
"10148";"Luxembourg";49,8153;6,1296;2020-03-11;"Luxembourg";2;0;0
"10149";"Luxembourg";49,8153;6,1296;2020-03-12;"Luxembourg";12;0;0
"10150";"Luxembourg";49,8153;6,1296;2020-03-13;"Luxembourg";15;0;0
"10151";"Luxembourg";49,8153;6,1296;2020-03-14;"Luxembourg";17;1;0
"10152";"Luxembourg";49,8153;6,1296;2020-03-15;"Luxembourg";8;0;0
"10153";"Luxembourg";49,8153;6,1296;2020-03-16;"Luxembourg";18;0;0
"10154";"Luxembourg";49,8153;6,1296;2020-03-17;"Luxembourg";63;0;0
"10155";"Luxembourg";49,8153;6,1296;2020-03-18;"Luxembourg";63;1;0
"10156";"Luxembourg";49,8153;6,1296;2020-03-19;"Luxembourg";132;2;0
"10157";"Luxembourg";49,8153;6,1296;2020-03-20;"Luxembourg";149;0;0
"10158";"Luxembourg";49,8153;6,1296;2020-03-21;"Luxembourg";186;4;0
"10159";"Luxembourg";49,8153;6,1296;2020-03-22;"Luxembourg";128;0;6
"10160";"Luxembourg";49,8153;6,1296;2020-03-23;"Luxembourg";77;0;0
"10161";"Luxembourg";49,8153;6,1296;2020-03-24;"Luxembourg";224;0;0
"10162";"Luxembourg";49,8153;6,1296;2020-03-25;"Luxembourg";234;0;0
"10163";"Luxembourg";49,8153;6,1296;2020-03-26;"Luxembourg";120;1;0
"10164";"Luxembourg";49,8153;6,1296;2020-03-27;"Luxembourg";152;6;34
"10165";"Luxembourg";49,8153;6,1296;2020-03-28;"Luxembourg";226;3;0
"10166";"Luxembourg";49,8153;6,1296;2020-03-29;"Luxembourg";119;3;0
"10167";"Luxembourg";49,8153;6,1296;2020-03-30;"Luxembourg";38;1;0
"10168";"Luxembourg";49,8153;6,1296;2020-03-31;"Luxembourg";190;1;40
"10169";"Luxembourg";49,8153;6,1296;2020-04-01;"Luxembourg";141;6;0
"10170";"Luxembourg";49,8153;6,1296;2020-04-02;"Luxembourg";168;1;0
"10171";"Luxembourg";49,8153;6,1296;2020-04-03;"Luxembourg";125;1;420
"10172";"Luxembourg";49,8153;6,1296;2020-04-04;"Luxembourg";117;0;0
"10173";"Luxembourg";49,8153;6,1296;2020-04-05;"Luxembourg";75;5;0
"10174";"Luxembourg";49,8153;6,1296;2020-04-06;"Luxembourg";39;5;0
"10175";"Luxembourg";49,8153;6,1296;2020-04-07;"Luxembourg";127;3;0
"10176";"Luxembourg";49,8153;6,1296;2020-04-08;"Luxembourg";64;2;0
"10177";"Luxembourg";49,8153;6,1296;2020-04-09;"Luxembourg";81;6;0
"10178";"Luxembourg";49,8153;6,1296;2020-04-10;"Luxembourg";108;2;0
"10179";"Luxembourg";49,8153;6,1296;2020-04-11;"Luxembourg";47;8;0
"10180";"Luxembourg";49,8153;6,1296;2020-04-12;"Luxembourg";11;4;0
"10181";"Luxembourg";49,8153;6,1296;2020-04-13;"Luxembourg";11;3;0
"10182";"Luxembourg";49,8153;6,1296;2020-04-14;"Luxembourg";15;-2;0
"10183";"Luxembourg";49,8153;6,1296;2020-04-15;"Luxembourg";66;2;26
"10184";"Luxembourg";49,8153;6,1296;2020-04-16;"Luxembourg";71;0;26
"10185";"Luxembourg";49,8153;6,1296;2020-04-17;"Luxembourg";36;3;27
"10186";"Luxembourg";49,8153;6,1296;2020-04-18;"Luxembourg";57;0;22
"10187";"Luxembourg";49,8153;6,1296;2020-04-19;"Luxembourg";13;1;26
"10188";"Luxembourg";49,8153;6,1296;2020-04-20;"Luxembourg";8;2;10
"10189";"Luxembourg";49,8153;6,1296;2020-04-21;"Luxembourg";60;3;33
"10190";"Luxembourg";49,8153;6,1296;2020-04-22;"Luxembourg";36;2;41
"10191";"Luxembourg";49,8153;6,1296;2020-04-23;"Luxembourg";11;3;17
"10192";"Luxembourg";49,8153;6,1296;2020-04-24;"Luxembourg";30;2;2279
"10193";"Luxembourg";49,8153;6,1296;2020-04-25;"Luxembourg";16;0;81
"10194";"Luxembourg";49,8153;6,1296;2020-04-26;"Luxembourg";12;3;16
"10195";"Luxembourg";49,8153;6,1296;2020-04-27;"Luxembourg";6;0;19
"10196";"Luxembourg";49,8153;6,1296;2020-04-28;"Luxembourg";12;1;0
"10197";"Luxembourg";49,8153;6,1296;2020-04-29;"Luxembourg";28;0;11
"10198";"Luxembourg";49,8153;6,1296;2020-04-30;"Luxembourg";15;1;79
"10199";"Luxembourg";49,8153;6,1296;2020-05-01;"Luxembourg";18;2;0
"10200";"Luxembourg";49,8153;6,1296;2020-05-02;"Luxembourg";10;0;105
"10201";"Madagascar";-18,7669;46,8691;2020-01-22;"Madagascar";0;0;0
"10202";"Madagascar";-18,7669;46,8691;2020-01-23;"Madagascar";0;0;0
"10203";"Madagascar";-18,7669;46,8691;2020-01-24;"Madagascar";0;0;0
"10204";"Madagascar";-18,7669;46,8691;2020-01-25;"Madagascar";0;0;0
"10205";"Madagascar";-18,7669;46,8691;2020-01-26;"Madagascar";0;0;0
"10206";"Madagascar";-18,7669;46,8691;2020-01-27;"Madagascar";0;0;0
"10207";"Madagascar";-18,7669;46,8691;2020-01-28;"Madagascar";0;0;0
"10208";"Madagascar";-18,7669;46,8691;2020-01-29;"Madagascar";0;0;0
"10209";"Madagascar";-18,7669;46,8691;2020-01-30;"Madagascar";0;0;0
"10210";"Madagascar";-18,7669;46,8691;2020-01-31;"Madagascar";0;0;0
"10211";"Madagascar";-18,7669;46,8691;2020-02-01;"Madagascar";0;0;0
"10212";"Madagascar";-18,7669;46,8691;2020-02-02;"Madagascar";0;0;0
"10213";"Madagascar";-18,7669;46,8691;2020-02-03;"Madagascar";0;0;0
"10214";"Madagascar";-18,7669;46,8691;2020-02-04;"Madagascar";0;0;0
"10215";"Madagascar";-18,7669;46,8691;2020-02-05;"Madagascar";0;0;0
"10216";"Madagascar";-18,7669;46,8691;2020-02-06;"Madagascar";0;0;0
"10217";"Madagascar";-18,7669;46,8691;2020-02-07;"Madagascar";0;0;0
"10218";"Madagascar";-18,7669;46,8691;2020-02-08;"Madagascar";0;0;0
"10219";"Madagascar";-18,7669;46,8691;2020-02-09;"Madagascar";0;0;0
"10220";"Madagascar";-18,7669;46,8691;2020-02-10;"Madagascar";0;0;0
"10221";"Madagascar";-18,7669;46,8691;2020-02-11;"Madagascar";0;0;0
"10222";"Madagascar";-18,7669;46,8691;2020-02-12;"Madagascar";0;0;0
"10223";"Madagascar";-18,7669;46,8691;2020-02-13;"Madagascar";0;0;0
"10224";"Madagascar";-18,7669;46,8691;2020-02-14;"Madagascar";0;0;0
"10225";"Madagascar";-18,7669;46,8691;2020-02-15;"Madagascar";0;0;0
"10226";"Madagascar";-18,7669;46,8691;2020-02-16;"Madagascar";0;0;0
"10227";"Madagascar";-18,7669;46,8691;2020-02-17;"Madagascar";0;0;0
"10228";"Madagascar";-18,7669;46,8691;2020-02-18;"Madagascar";0;0;0
"10229";"Madagascar";-18,7669;46,8691;2020-02-19;"Madagascar";0;0;0
"10230";"Madagascar";-18,7669;46,8691;2020-02-20;"Madagascar";0;0;0
"10231";"Madagascar";-18,7669;46,8691;2020-02-21;"Madagascar";0;0;0
"10232";"Madagascar";-18,7669;46,8691;2020-02-22;"Madagascar";0;0;0
"10233";"Madagascar";-18,7669;46,8691;2020-02-23;"Madagascar";0;0;0
"10234";"Madagascar";-18,7669;46,8691;2020-02-24;"Madagascar";0;0;0
"10235";"Madagascar";-18,7669;46,8691;2020-02-25;"Madagascar";0;0;0
"10236";"Madagascar";-18,7669;46,8691;2020-02-26;"Madagascar";0;0;0
"10237";"Madagascar";-18,7669;46,8691;2020-02-27;"Madagascar";0;0;0
"10238";"Madagascar";-18,7669;46,8691;2020-02-28;"Madagascar";0;0;0
"10239";"Madagascar";-18,7669;46,8691;2020-02-29;"Madagascar";0;0;0
"10240";"Madagascar";-18,7669;46,8691;2020-03-01;"Madagascar";0;0;0
"10241";"Madagascar";-18,7669;46,8691;2020-03-02;"Madagascar";0;0;0
"10242";"Madagascar";-18,7669;46,8691;2020-03-03;"Madagascar";0;0;0
"10243";"Madagascar";-18,7669;46,8691;2020-03-04;"Madagascar";0;0;0
"10244";"Madagascar";-18,7669;46,8691;2020-03-05;"Madagascar";0;0;0
"10245";"Madagascar";-18,7669;46,8691;2020-03-06;"Madagascar";0;0;0
"10246";"Madagascar";-18,7669;46,8691;2020-03-07;"Madagascar";0;0;0
"10247";"Madagascar";-18,7669;46,8691;2020-03-08;"Madagascar";0;0;0
"10248";"Madagascar";-18,7669;46,8691;2020-03-09;"Madagascar";0;0;0
"10249";"Madagascar";-18,7669;46,8691;2020-03-10;"Madagascar";0;0;0
"10250";"Madagascar";-18,7669;46,8691;2020-03-11;"Madagascar";0;0;0
"10251";"Madagascar";-18,7669;46,8691;2020-03-12;"Madagascar";0;0;0
"10252";"Madagascar";-18,7669;46,8691;2020-03-13;"Madagascar";0;0;0
"10253";"Madagascar";-18,7669;46,8691;2020-03-14;"Madagascar";0;0;0
"10254";"Madagascar";-18,7669;46,8691;2020-03-15;"Madagascar";0;0;0
"10255";"Madagascar";-18,7669;46,8691;2020-03-16;"Madagascar";0;0;0
"10256";"Madagascar";-18,7669;46,8691;2020-03-17;"Madagascar";0;0;0
"10257";"Madagascar";-18,7669;46,8691;2020-03-18;"Madagascar";0;0;0
"10258";"Madagascar";-18,7669;46,8691;2020-03-19;"Madagascar";0;0;0
"10259";"Madagascar";-18,7669;46,8691;2020-03-20;"Madagascar";3;0;0
"10260";"Madagascar";-18,7669;46,8691;2020-03-21;"Madagascar";0;0;0
"10261";"Madagascar";-18,7669;46,8691;2020-03-22;"Madagascar";0;0;0
"10262";"Madagascar";-18,7669;46,8691;2020-03-23;"Madagascar";9;0;0
"10263";"Madagascar";-18,7669;46,8691;2020-03-24;"Madagascar";5;0;0
"10264";"Madagascar";-18,7669;46,8691;2020-03-25;"Madagascar";2;0;0
"10265";"Madagascar";-18,7669;46,8691;2020-03-26;"Madagascar";4;0;0
"10266";"Madagascar";-18,7669;46,8691;2020-03-27;"Madagascar";3;0;0
"10267";"Madagascar";-18,7669;46,8691;2020-03-28;"Madagascar";0;0;0
"10268";"Madagascar";-18,7669;46,8691;2020-03-29;"Madagascar";13;0;0
"10269";"Madagascar";-18,7669;46,8691;2020-03-30;"Madagascar";4;0;0
"10270";"Madagascar";-18,7669;46,8691;2020-03-31;"Madagascar";14;0;0
"10271";"Madagascar";-18,7669;46,8691;2020-04-01;"Madagascar";0;0;0
"10272";"Madagascar";-18,7669;46,8691;2020-04-02;"Madagascar";2;0;0
"10273";"Madagascar";-18,7669;46,8691;2020-04-03;"Madagascar";11;0;0
"10274";"Madagascar";-18,7669;46,8691;2020-04-04;"Madagascar";0;0;0
"10275";"Madagascar";-18,7669;46,8691;2020-04-05;"Madagascar";2;0;2
"10276";"Madagascar";-18,7669;46,8691;2020-04-06;"Madagascar";10;0;0
"10277";"Madagascar";-18,7669;46,8691;2020-04-07;"Madagascar";6;0;5
"10278";"Madagascar";-18,7669;46,8691;2020-04-08;"Madagascar";5;0;4
"10279";"Madagascar";-18,7669;46,8691;2020-04-09;"Madagascar";0;0;0
"10280";"Madagascar";-18,7669;46,8691;2020-04-10;"Madagascar";0;0;0
"10281";"Madagascar";-18,7669;46,8691;2020-04-11;"Madagascar";9;0;0
"10282";"Madagascar";-18,7669;46,8691;2020-04-12;"Madagascar";4;0;9
"10283";"Madagascar";-18,7669;46,8691;2020-04-13;"Madagascar";0;0;1
"10284";"Madagascar";-18,7669;46,8691;2020-04-14;"Madagascar";2;0;2
"10285";"Madagascar";-18,7669;46,8691;2020-04-15;"Madagascar";2;0;6
"10286";"Madagascar";-18,7669;46,8691;2020-04-16;"Madagascar";1;0;4
"10287";"Madagascar";-18,7669;46,8691;2020-04-17;"Madagascar";6;0;0
"10288";"Madagascar";-18,7669;46,8691;2020-04-18;"Madagascar";3;0;2
"10289";"Madagascar";-18,7669;46,8691;2020-04-19;"Madagascar";1;0;4
"10290";"Madagascar";-18,7669;46,8691;2020-04-20;"Madagascar";0;0;2
"10291";"Madagascar";-18,7669;46,8691;2020-04-21;"Madagascar";0;0;3
"10292";"Madagascar";-18,7669;46,8691;2020-04-22;"Madagascar";0;0;8
"10293";"Madagascar";-18,7669;46,8691;2020-04-23;"Madagascar";0;0;6
"10294";"Madagascar";-18,7669;46,8691;2020-04-24;"Madagascar";1;0;3
"10295";"Madagascar";-18,7669;46,8691;2020-04-25;"Madagascar";1;0;1
"10296";"Madagascar";-18,7669;46,8691;2020-04-26;"Madagascar";1;0;9
"10297";"Madagascar";-18,7669;46,8691;2020-04-27;"Madagascar";4;0;4
"10298";"Madagascar";-18,7669;46,8691;2020-04-28;"Madagascar";0;0;7
"10299";"Madagascar";-18,7669;46,8691;2020-04-29;"Madagascar";0;0;8
"10300";"Madagascar";-18,7669;46,8691;2020-04-30;"Madagascar";0;0;2
"10301";"Madagascar";-18,7669;46,8691;2020-05-01;"Madagascar";4;0;2
"10302";"Madagascar";-18,7669;46,8691;2020-05-02;"Madagascar";3;0;3
"10303";"Malawi";-13,254308;34,301525;2020-01-22;"Malawi";0;0;0
"10304";"Malawi";-13,254308;34,301525;2020-01-23;"Malawi";0;0;0
"10305";"Malawi";-13,254308;34,301525;2020-01-24;"Malawi";0;0;0
"10306";"Malawi";-13,254308;34,301525;2020-01-25;"Malawi";0;0;0
"10307";"Malawi";-13,254308;34,301525;2020-01-26;"Malawi";0;0;0
"10308";"Malawi";-13,254308;34,301525;2020-01-27;"Malawi";0;0;0
"10309";"Malawi";-13,254308;34,301525;2020-01-28;"Malawi";0;0;0
"10310";"Malawi";-13,254308;34,301525;2020-01-29;"Malawi";0;0;0
"10311";"Malawi";-13,254308;34,301525;2020-01-30;"Malawi";0;0;0
"10312";"Malawi";-13,254308;34,301525;2020-01-31;"Malawi";0;0;0
"10313";"Malawi";-13,254308;34,301525;2020-02-01;"Malawi";0;0;0
"10314";"Malawi";-13,254308;34,301525;2020-02-02;"Malawi";0;0;0
"10315";"Malawi";-13,254308;34,301525;2020-02-03;"Malawi";0;0;0
"10316";"Malawi";-13,254308;34,301525;2020-02-04;"Malawi";0;0;0
"10317";"Malawi";-13,254308;34,301525;2020-02-05;"Malawi";0;0;0
"10318";"Malawi";-13,254308;34,301525;2020-02-06;"Malawi";0;0;0
"10319";"Malawi";-13,254308;34,301525;2020-02-07;"Malawi";0;0;0
"10320";"Malawi";-13,254308;34,301525;2020-02-08;"Malawi";0;0;0
"10321";"Malawi";-13,254308;34,301525;2020-02-09;"Malawi";0;0;0
"10322";"Malawi";-13,254308;34,301525;2020-02-10;"Malawi";0;0;0
"10323";"Malawi";-13,254308;34,301525;2020-02-11;"Malawi";0;0;0
"10324";"Malawi";-13,254308;34,301525;2020-02-12;"Malawi";0;0;0
"10325";"Malawi";-13,254308;34,301525;2020-02-13;"Malawi";0;0;0
"10326";"Malawi";-13,254308;34,301525;2020-02-14;"Malawi";0;0;0
"10327";"Malawi";-13,254308;34,301525;2020-02-15;"Malawi";0;0;0
"10328";"Malawi";-13,254308;34,301525;2020-02-16;"Malawi";0;0;0
"10329";"Malawi";-13,254308;34,301525;2020-02-17;"Malawi";0;0;0
"10330";"Malawi";-13,254308;34,301525;2020-02-18;"Malawi";0;0;0
"10331";"Malawi";-13,254308;34,301525;2020-02-19;"Malawi";0;0;0
"10332";"Malawi";-13,254308;34,301525;2020-02-20;"Malawi";0;0;0
"10333";"Malawi";-13,254308;34,301525;2020-02-21;"Malawi";0;0;0
"10334";"Malawi";-13,254308;34,301525;2020-02-22;"Malawi";0;0;0
"10335";"Malawi";-13,254308;34,301525;2020-02-23;"Malawi";0;0;0
"10336";"Malawi";-13,254308;34,301525;2020-02-24;"Malawi";0;0;0
"10337";"Malawi";-13,254308;34,301525;2020-02-25;"Malawi";0;0;0
"10338";"Malawi";-13,254308;34,301525;2020-02-26;"Malawi";0;0;0
"10339";"Malawi";-13,254308;34,301525;2020-02-27;"Malawi";0;0;0
"10340";"Malawi";-13,254308;34,301525;2020-02-28;"Malawi";0;0;0
"10341";"Malawi";-13,254308;34,301525;2020-02-29;"Malawi";0;0;0
"10342";"Malawi";-13,254308;34,301525;2020-03-01;"Malawi";0;0;0
"10343";"Malawi";-13,254308;34,301525;2020-03-02;"Malawi";0;0;0
"10344";"Malawi";-13,254308;34,301525;2020-03-03;"Malawi";0;0;0
"10345";"Malawi";-13,254308;34,301525;2020-03-04;"Malawi";0;0;0
"10346";"Malawi";-13,254308;34,301525;2020-03-05;"Malawi";0;0;0
"10347";"Malawi";-13,254308;34,301525;2020-03-06;"Malawi";0;0;0
"10348";"Malawi";-13,254308;34,301525;2020-03-07;"Malawi";0;0;0
"10349";"Malawi";-13,254308;34,301525;2020-03-08;"Malawi";0;0;0
"10350";"Malawi";-13,254308;34,301525;2020-03-09;"Malawi";0;0;0
"10351";"Malawi";-13,254308;34,301525;2020-03-10;"Malawi";0;0;0
"10352";"Malawi";-13,254308;34,301525;2020-03-11;"Malawi";0;0;0
"10353";"Malawi";-13,254308;34,301525;2020-03-12;"Malawi";0;0;0
"10354";"Malawi";-13,254308;34,301525;2020-03-13;"Malawi";0;0;0
"10355";"Malawi";-13,254308;34,301525;2020-03-14;"Malawi";0;0;0
"10356";"Malawi";-13,254308;34,301525;2020-03-15;"Malawi";0;0;0
"10357";"Malawi";-13,254308;34,301525;2020-03-16;"Malawi";0;0;0
"10358";"Malawi";-13,254308;34,301525;2020-03-17;"Malawi";0;0;0
"10359";"Malawi";-13,254308;34,301525;2020-03-18;"Malawi";0;0;0
"10360";"Malawi";-13,254308;34,301525;2020-03-19;"Malawi";0;0;0
"10361";"Malawi";-13,254308;34,301525;2020-03-20;"Malawi";0;0;0
"10362";"Malawi";-13,254308;34,301525;2020-03-21;"Malawi";0;0;0
"10363";"Malawi";-13,254308;34,301525;2020-03-22;"Malawi";0;0;0
"10364";"Malawi";-13,254308;34,301525;2020-03-23;"Malawi";0;0;0
"10365";"Malawi";-13,254308;34,301525;2020-03-24;"Malawi";0;0;0
"10366";"Malawi";-13,254308;34,301525;2020-03-25;"Malawi";0;0;0
"10367";"Malawi";-13,254308;34,301525;2020-03-26;"Malawi";0;0;0
"10368";"Malawi";-13,254308;34,301525;2020-03-27;"Malawi";0;0;0
"10369";"Malawi";-13,254308;34,301525;2020-03-28;"Malawi";0;0;0
"10370";"Malawi";-13,254308;34,301525;2020-03-29;"Malawi";0;0;0
"10371";"Malawi";-13,254308;34,301525;2020-03-30;"Malawi";0;0;0
"10372";"Malawi";-13,254308;34,301525;2020-03-31;"Malawi";0;0;0
"10373";"Malawi";-13,254308;34,301525;2020-04-01;"Malawi";0;0;0
"10374";"Malawi";-13,254308;34,301525;2020-04-02;"Malawi";3;0;0
"10375";"Malawi";-13,254308;34,301525;2020-04-03;"Malawi";0;0;0
"10376";"Malawi";-13,254308;34,301525;2020-04-04;"Malawi";1;0;0
"10377";"Malawi";-13,254308;34,301525;2020-04-05;"Malawi";0;0;0
"10378";"Malawi";-13,254308;34,301525;2020-04-06;"Malawi";1;0;0
"10379";"Malawi";-13,254308;34,301525;2020-04-07;"Malawi";3;1;0
"10380";"Malawi";-13,254308;34,301525;2020-04-08;"Malawi";0;0;0
"10381";"Malawi";-13,254308;34,301525;2020-04-09;"Malawi";0;0;0
"10382";"Malawi";-13,254308;34,301525;2020-04-10;"Malawi";1;0;0
"10383";"Malawi";-13,254308;34,301525;2020-04-11;"Malawi";3;1;0
"10384";"Malawi";-13,254308;34,301525;2020-04-12;"Malawi";1;0;0
"10385";"Malawi";-13,254308;34,301525;2020-04-13;"Malawi";3;0;0
"10386";"Malawi";-13,254308;34,301525;2020-04-14;"Malawi";0;0;0
"10387";"Malawi";-13,254308;34,301525;2020-04-15;"Malawi";0;0;0
"10388";"Malawi";-13,254308;34,301525;2020-04-16;"Malawi";0;0;0
"10389";"Malawi";-13,254308;34,301525;2020-04-17;"Malawi";1;0;3
"10390";"Malawi";-13,254308;34,301525;2020-04-18;"Malawi";0;0;0
"10391";"Malawi";-13,254308;34,301525;2020-04-19;"Malawi";0;0;0
"10392";"Malawi";-13,254308;34,301525;2020-04-20;"Malawi";0;0;0
"10393";"Malawi";-13,254308;34,301525;2020-04-21;"Malawi";1;0;0
"10394";"Malawi";-13,254308;34,301525;2020-04-22;"Malawi";5;1;0
"10395";"Malawi";-13,254308;34,301525;2020-04-23;"Malawi";10;0;0
"10396";"Malawi";-13,254308;34,301525;2020-04-24;"Malawi";0;0;1
"10397";"Malawi";-13,254308;34,301525;2020-04-25;"Malawi";0;0;0
"10398";"Malawi";-13,254308;34,301525;2020-04-26;"Malawi";1;0;0
"10399";"Malawi";-13,254308;34,301525;2020-04-27;"Malawi";2;0;0
"10400";"Malawi";-13,254308;34,301525;2020-04-28;"Malawi";0;0;1
"10401";"Malawi";-13,254308;34,301525;2020-04-29;"Malawi";0;0;2
"10402";"Malawi";-13,254308;34,301525;2020-04-30;"Malawi";1;0;0
"10403";"Malawi";-13,254308;34,301525;2020-05-01;"Malawi";0;0;2
"10404";"Malawi";-13,254308;34,301525;2020-05-02;"Malawi";1;0;0
"10405";"Malaysia";2,5;112,5;2020-01-22;"Malaysia";0;0;0
"10406";"Malaysia";2,5;112,5;2020-01-23;"Malaysia";0;0;0
"10407";"Malaysia";2,5;112,5;2020-01-24;"Malaysia";0;0;0
"10408";"Malaysia";2,5;112,5;2020-01-25;"Malaysia";3;0;0
"10409";"Malaysia";2,5;112,5;2020-01-26;"Malaysia";1;0;0
"10410";"Malaysia";2,5;112,5;2020-01-27;"Malaysia";0;0;0
"10411";"Malaysia";2,5;112,5;2020-01-28;"Malaysia";0;0;0
"10412";"Malaysia";2,5;112,5;2020-01-29;"Malaysia";3;0;0
"10413";"Malaysia";2,5;112,5;2020-01-30;"Malaysia";1;0;0
"10414";"Malaysia";2,5;112,5;2020-01-31;"Malaysia";0;0;0
"10415";"Malaysia";2,5;112,5;2020-02-01;"Malaysia";0;0;0
"10416";"Malaysia";2,5;112,5;2020-02-02;"Malaysia";0;0;0
"10417";"Malaysia";2,5;112,5;2020-02-03;"Malaysia";0;0;0
"10418";"Malaysia";2,5;112,5;2020-02-04;"Malaysia";2;0;0
"10419";"Malaysia";2,5;112,5;2020-02-05;"Malaysia";2;0;0
